,date,node_id,sensor_name,no_wrk_aux,no2_wrk_aux,o3_wrk_aux,temp,rh
0,2022-12-31 23:00:00-05:00,250,Myron J Francis Elementary,0.030025999999999997,0.015573999999999977,0.03254566666666664,14.601538,72.57809316666666
1,2023-01-01 00:00:00-05:00,250,Myron J Francis Elementary,0.029816666666666714,0.015689999999999982,0.03211966666666666,14.2900125,72.939627
2,2023-01-01 01:00:00-05:00,250,Myron J Francis Elementary,0.02976833333333334,0.016166166666666704,0.030329833333333334,14.447597666666667,73.19682083333333
3,2023-01-01 02:00:00-05:00,250,Myron J Francis Elementary,0.030214833333333302,0.01678850000000004,0.029625999999999986,14.222536166666666,73.28262116666667
4,2023-01-01 03:00:00-05:00,250,Myron J Francis Elementary,0.029871499999999995,0.015290166666666716,0.028746333333333318,15.031594666666667,72.6791165
5,2023-01-01 04:00:00-05:00,250,Myron J Francis Elementary,0.029996166666666657,0.015840999999999994,0.02778516666666664,14.489437833333334,72.3872035
6,2023-01-01 05:00:00-05:00,250,Myron J Francis Elementary,0.0298296666666667,0.016081999999999985,0.027486500000000025,13.9424535,72.41520783333333
7,2023-01-01 06:00:00-05:00,250,Myron J Francis Elementary,0.03027533333333332,0.01706200000000002,0.027302500000000007,13.369152,72.42478433333333
8,2023-01-01 07:00:00-05:00,250,Myron J Francis Elementary,0.030052000000000023,0.015724499999999975,0.027705499999999994,12.997478333333333,70.9304655
9,2023-01-01 08:00:00-05:00,250,Myron J Francis Elementary,0.031865833333333315,0.012034333333333314,0.026716333333333342,14.3273135,61.089384333333335
10,2023-01-01 09:00:00-05:00,250,Myron J Francis Elementary,0.0347905,0.006333333333333302,0.022839333333333323,17.71516383333333,43.23824166666667
11,2023-01-01 10:00:00-05:00,250,Myron J Francis Elementary,0.035213166666666684,0.0053538333333333354,0.022345166666666694,19.071148666666666,34.99877083333333
12,2023-01-01 11:00:00-05:00,250,Myron J Francis Elementary,0.03221711864406779,0.01060491525423729,0.028782372881355933,16.923707457627117,35.171196949152545
13,2023-01-01 12:00:00-05:00,250,Myron J Francis Elementary,0.03079066666666669,0.012214833333333341,0.030844166666666673,15.969798666666666,36.551412166666665
14,2023-01-01 13:00:00-05:00,250,Myron J Francis Elementary,0.030662333333333347,0.0122525,0.03094516666666669,16.1368895,33.8042835
15,2023-01-01 14:00:00-05:00,250,Myron J Francis Elementary,0.030471499999999985,0.01264299999999996,0.030552500000000038,16.364133,31.8980655
16,2023-01-01 15:00:00-05:00,250,Myron J Francis Elementary,0.028908833333333328,0.015315999999999996,0.03326583333333333,14.028664166666667,35.58659166666666
17,2023-01-01 16:00:00-05:00,250,Myron J Francis Elementary,0.027680333333333362,0.017400499999999985,0.034633666666666674,11.745158166666666,41.099595
18,2023-01-01 17:00:00-05:00,250,Myron J Francis Elementary,0.02774116666666665,0.01710233333333333,0.03445300000000001,10.590522833333333,43.50717183333333
19,2023-01-01 18:00:00-05:00,250,Myron J Francis Elementary,0.02792650000000002,0.01734350000000001,0.03360333333333332,10.0877055,45.204428666666665
20,2023-01-01 19:00:00-05:00,250,Myron J Francis Elementary,0.027542333333333335,0.018857166666666647,0.03284383333333335,8.969033333333334,48.420758666666664
21,2023-01-01 20:00:00-05:00,250,Myron J Francis Elementary,0.02810016666666665,0.019350000000000034,0.031747666666666674,8.7647435,50.458314333333334
22,2023-01-01 21:00:00-05:00,250,Myron J Francis Elementary,0.02819100000000002,0.017684666666666626,0.03131866666666666,9.0289675,49.417952166666666
23,2023-01-01 22:00:00-05:00,250,Myron J Francis Elementary,0.028408500000000003,0.01758283333333338,0.030903833333333297,8.823687833333333,50.01272633333333
24,2023-01-01 23:00:00-05:00,250,Myron J Francis Elementary,0.028469333333333346,0.01910116666666667,0.02955266666666667,8.707427166666667,51.067579333333335
25,2023-01-02 00:00:00-05:00,250,Myron J Francis Elementary,0.02845133333333333,0.020768166666666643,0.028405333333333282,8.046226666666668,53.842497
26,2023-01-02 01:00:00-05:00,250,Myron J Francis Elementary,0.031389500000000015,0.023853333333333337,0.028729833333333343,6.693112666666667,58.443298166666665
27,2023-01-02 02:00:00-05:00,250,Myron J Francis Elementary,0.029966333333333317,0.024022833333333327,0.028272166666666654,6.128519333333333,61.172325
28,2023-01-02 03:00:00-05:00,250,Myron J Francis Elementary,0.02972283333333331,0.021802666666666692,0.02711849999999999,5.868762333333334,60.35456
29,2023-01-02 04:00:00-05:00,250,Myron J Francis Elementary,0.03705933333333333,0.0237323333333333,0.0259301666666667,4.573371666666667,63.671926166666665
30,2023-01-02 05:00:00-05:00,250,Myron J Francis Elementary,0.040904833333333335,0.023170000000000024,0.02487583333333332,3.818243,65.59822716666666
31,2023-01-02 06:00:00-05:00,250,Myron J Francis Elementary,0.04423916666666666,0.02291666666666664,0.024361333333333346,3.4410398333333334,66.66299433333333
32,2023-01-02 07:00:00-05:00,250,Myron J Francis Elementary,0.04955700000000002,0.022335666666666643,0.023729333333333325,4.330289333333333,65.28492316666667
33,2023-01-02 08:00:00-05:00,250,Myron J Francis Elementary,0.0433891666666667,0.02107866666666669,0.024038000000000004,7.108554333333333,59.736131
34,2023-01-02 09:00:00-05:00,250,Myron J Francis Elementary,0.03190599999999999,0.01493633333333333,0.02662500000000001,10.244990166666666,49.5632315
35,2023-01-02 10:00:00-05:00,250,Myron J Francis Elementary,0.03154699999999999,0.013869500000000035,0.02748233333333333,11.507566666666667,45.612882
36,2023-01-02 11:00:00-05:00,250,Myron J Francis Elementary,0.03132847457627119,0.013355084745762691,0.028400677966101684,12.07514,43.92501525423729
